"YEAR","SEX","AGE","RACE","HISPAN","EDUC","EMPSTAT","INCTOT","FTOTINC"
2010,2,26,1,0,10,1,37000,37000
2010,1,27,1,0,7,1,25000,37000
2010,2,59,1,1,7,3,0,38000
2010,1,69,1,1,4,1,38000,38000
2010,2,43,3,0,6,3,8100,8100
2010,2,31,1,0,7,3,200,67400
2010,1,30,1,0,11,1,67200,67400
2010,1,2,1,0,0,0,NA,67400
2010,1,0,1,0,0,0,NA,67400
2010,2,37,2,0,8,1,52200,53200
2010,2,19,2,0,6,2,1000,53200
2010,2,12,2,0,2,0,NA,53200
2010,2,27,1,0,10,1,18000,18000
2010,1,27,1,0,10,1,29100,29100
2010,1,27,1,0,10,1,38900,38900
2010,1,62,1,1,10,1,49000,49000
2010,2,62,1,0,10,1,45000,49000
2010,2,25,1,0,6,2,5700,NA
2010,2,42,1,0,7,1,44000,44000
2010,1,8,1,0,1,0,NA,44000
2010,2,5,1,0,1,0,NA,44000
2010,1,19,1,0,7,2,7900,NA
2010,2,25,3,0,6,1,400,400
2010,2,7,3,0,1,0,NA,400
2010,1,5,3,0,1,0,NA,400
2010,1,26,3,0,5,1,20800,400
2010,1,38,1,0,6,1,50000,70000
2010,2,31,1,0,8,1,20000,70000
2010,1,8,1,0,1,0,NA,70000
2010,1,6,1,0,1,0,NA,70000
2010,2,0,1,0,0,0,NA,70000
2010,2,19,3,0,7,1,4900,NA
2010,1,45,1,0,7,3,0,NA
2010,1,18,1,0,6,2,6500,NA
2010,1,47,1,0,11,1,81180,81180
2010,1,58,1,0,11,1,53000,53000
2010,1,47,2,0,6,3,8100,8100
2010,1,49,1,1,1,1,20000,41300
2010,2,45,1,1,2,1,18000,41300
2010,1,18,1,1,6,1,3300,41300
2010,1,86,1,0,11,3,76100,101200
2010,2,83,1,0,7,3,25100,101200
2010,1,59,1,0,10,2,40500,40500
2010,2,56,1,0,11,1,146480,146480
2010,1,45,2,0,10,2,37030,37030
2010,1,23,3,0,11,1,60000,60000
2010,1,27,3,0,11,1,60000,60000
2010,1,24,3,0,11,1,60000,60000
2010,1,64,3,0,0,1,18000,24700
2010,2,67,3,0,0,3,6700,24700
2010,2,30,1,0,11,1,41000,41000
2010,2,23,1,0,10,3,0,NA
2010,2,36,3,1,1,3,0,23000
2010,1,14,3,1,2,0,NA,23000
2010,2,11,3,1,1,0,NA,23000
2010,2,7,3,1,1,0,NA,23000
2010,2,5,3,1,1,0,NA,23000
2010,2,3,3,1,0,0,NA,23000
2010,1,43,3,1,2,1,23000,23000
2010,2,38,2,0,5,1,200,200
2010,2,30,1,1,7,1,14400,21600
2010,1,34,1,1,7,1,7200,21600
2010,1,10,1,1,1,0,NA,21600
2010,1,73,1,0,10,3,7700,7700
2010,2,66,1,0,7,3,5200,7700
2010,1,74,1,0,6,3,13300,13300
2010,2,18,3,0,6,1,6300,6300
2010,2,85,2,0,7,3,30200,43200
2010,2,55,2,0,6,3,13000,43200
2010,1,50,1,0,11,1,121000,121000
2010,1,66,1,0,11,1,128300,128300
2010,1,59,1,0,11,2,0,128300
2010,2,25,1,0,10,1,57120,57120
2010,1,27,1,0,10,1,4000,57120
2010,1,29,1,0,2,2,0,0
2010,1,7,1,0,1,0,NA,0
2010,1,31,1,0,10,3,7500,7500
2010,1,65,1,0,11,3,51060,58080
2010,2,63,1,0,7,1,7020,58080
2010,2,33,1,0,10,3,0,58080
2010,1,12,3,0,2,0,NA,58080
2010,1,57,1,0,10,1,106180,114780
2010,2,61,1,0,10,1,8600,114780
2010,2,27,1,0,11,1,25000,25000
2010,1,19,1,0,6,3,4500,NA
2010,1,28,1,0,7,1,51000,51000
2010,2,22,1,0,7,1,27100,27100
2010,2,88,1,0,6,3,19500,19500
2010,2,22,1,0,7,1,1500,1500
2010,2,23,1,0,8,1,15000,15000
2010,2,22,1,0,8,1,1400,1400
2010,2,70,1,0,11,3,26300,26300
2010,2,46,1,0,6,1,17200,17200
2010,2,40,2,0,8,1,28000,28000
2010,2,14,2,0,2,0,NA,28000
2010,1,49,2,0,6,1,31000,31000
2010,2,30,3,0,11,1,72000,434000
2010,1,30,3,0,11,1,362000,434000
2010,2,51,2,0,6,3,12000,32600
2010,1,54,3,0,6,1,20600,32600
2010,2,29,1,0,11,1,85000,85000
2010,2,50,1,0,5,3,0,45000
2010,1,53,1,0,6,1,45000,45000
2010,1,24,1,0,10,1,33000,33000
2010,1,23,1,0,6,1,10000,33000
2010,2,63,1,0,11,1,16950,48050
2010,1,54,1,0,10,1,31100,48050
2010,1,39,1,0,6,1,46000,46000
2010,1,53,1,0,6,3,11000,11000
2010,2,19,1,0,6,3,2600,NA
2010,1,51,1,0,11,1,362000,362000
2010,2,53,1,0,10,3,0,362000
2010,1,10,1,0,1,0,NA,362000
2010,1,63,1,0,6,3,1100,NA
2010,1,34,1,0,10,1,50000,50000
2010,2,58,1,0,10,3,8700,NA
2010,1,44,2,0,6,3,8100,8100
2010,2,11,2,0,1,0,NA,8100
2010,2,20,2,0,5,2,8100,8100
2010,2,41,2,0,4,3,8100,8100
2010,1,21,2,0,7,3,0,8100
2010,1,21,1,0,7,1,5000,NA
2010,1,45,2,0,6,1,45000,117000
2010,2,45,2,0,7,1,72000,117000
2010,1,27,3,0,10,3,25000,25000
2010,1,26,3,0,11,3,25000,25000
2010,2,20,1,0,7,1,4800,NA
2010,1,59,1,0,6,1,35000,35000
2010,1,20,1,0,7,1,6000,NA
2010,1,72,1,0,11,1,49800,64700
2010,2,63,1,0,10,1,14900,64700
2010,2,29,1,0,10,1,39000,39000
2010,1,57,1,0,6,3,9290,9290
2010,1,65,1,0,10,3,24000,24000
2010,2,75,1,0,6,3,39700,84700
2010,1,44,1,0,6,1,45000,84700
2010,2,61,1,0,11,3,79700,79700
2010,2,45,1,1,7,1,63000,163000
2010,1,42,2,0,8,1,1e+05,163000
2010,2,61,2,0,6,3,8800,8800
2010,2,76,1,0,6,3,14900,14900
2010,2,32,1,0,8,1,37000,64000
2010,1,32,1,0,8,1,27000,64000
2010,1,21,1,0,7,2,1500,1500
2010,1,21,1,0,7,2,10000,10000
2010,1,26,1,4,6,3,21000,27000
2010,2,20,1,1,6,3,6000,27000
2010,1,4,1,1,0,0,NA,27000
2010,1,41,1,0,10,2,60000,160000
2010,2,36,1,0,10,1,1e+05,160000
2010,1,65,1,0,8,3,7200,7200
2010,1,52,2,0,6,1,103000,103000
2010,1,53,1,0,11,1,362000,724000
2010,2,48,1,0,11,1,362000,724000
2010,2,4,1,0,1,0,NA,724000
2010,2,32,1,0,11,1,120000,120000
2010,2,29,1,1,6,3,4200,4200
2010,1,9,1,1,1,0,NA,4200
2010,2,5,1,1,1,0,NA,4200
2010,1,36,1,1,6,1,14400,4200
2010,1,26,1,0,6,3,6000,NA
2010,2,41,1,0,11,1,27500,27500
2010,2,1,1,0,0,0,NA,27500
2010,1,47,1,0,11,1,115500,27500
2010,2,37,1,0,11,1,60000,124000
2010,1,41,1,0,11,1,64000,124000
2010,1,7,1,0,1,0,NA,124000
2010,2,4,1,0,1,0,NA,124000
2010,2,43,1,0,10,1,58010,58010
2010,2,19,1,4,6,2,0,58010
2010,1,43,1,0,7,1,9600,9600
2010,1,30,3,0,10,1,23000,23000
2010,1,22,1,0,7,3,9000,9000
2010,1,22,1,0,7,3,9000,9000
2010,1,22,1,0,6,1,10000,10000
2010,1,22,1,0,7,3,12100,12100
2010,1,22,1,0,7,3,3000,3000
2010,1,22,1,0,7,3,12100,12100
2010,2,29,1,0,10,1,25200,25200
2010,2,25,1,0,10,1,40000,40000
2010,2,18,3,0,7,3,2000,NA
2010,1,45,3,0,11,1,136000,136000
2010,1,60,1,0,11,1,90000,99800
2010,2,62,1,0,10,1,9800,99800
2010,2,23,1,0,10,3,10000,60100
2010,1,23,1,0,10,1,50100,60100
2010,2,59,1,0,11,1,22000,22000
2010,2,28,1,0,10,1,89000,89000
2010,2,54,2,0,7,1,37620,37620
2010,1,80,2,0,4,3,11800,37620
2010,1,20,2,0,6,3,8400,NA
2010,1,66,1,0,7,1,92000,92000
2010,1,47,3,0,11,2,1400,1400
2010,2,56,2,0,2,1,10000,24000
2010,2,22,2,0,7,1,14000,24000
2010,1,17,2,0,4,3,0,24000
2010,1,15,2,0,2,0,0,24000
2010,2,11,2,0,1,0,NA,24000
2010,1,68,1,0,10,1,41600,62700
2010,2,65,1,0,6,1,13000,62700
2010,1,40,1,0,6,3,8100,62700
2010,1,21,1,0,7,3,7500,NA
2010,1,24,1,0,10,1,39100,77100
2010,2,23,1,0,10,1,38000,77100
2010,2,21,1,0,7,3,6000,6000
2010,2,21,1,0,7,1,16000,16000
2010,2,21,1,0,7,3,6000,6000
2010,2,21,1,0,7,1,10000,10000
2010,2,21,1,0,7,1,24000,24000
2010,2,21,1,0,6,1,3000,3000
2010,2,30,1,0,11,1,86000,86000
2010,1,69,1,0,2,3,9600,9600
2010,1,26,1,0,11,1,57000,57000
2010,1,25,1,0,11,1,68100,68100
2010,2,18,1,0,6,2,3350,NA
2010,1,53,2,0,11,1,38000,38000
2010,2,54,1,0,10,2,0,38000
2010,1,15,3,0,3,0,0,38000
2010,1,63,1,0,6,3,14500,14500
2010,1,41,1,0,11,1,367000,391000
2010,2,38,1,0,10,1,24000,391000
2010,2,2,1,0,0,0,NA,391000
2010,1,29,1,4,6,1,27000,27000
2010,2,4,1,1,1,0,NA,27000
2010,1,22,1,4,6,1,12800,27000
2010,2,21,3,0,7,1,19500,27000
2010,2,27,1,1,6,1,20000,27000
2010,2,50,1,0,10,1,105000,194000
2010,1,50,1,0,10,1,89000,194000
2010,1,21,2,0,8,3,0,194000
2010,1,14,2,0,3,0,NA,194000
2010,2,13,2,0,2,0,NA,194000
2010,2,46,1,0,8,1,77000,89000
2010,1,56,1,0,8,1,12000,89000
2010,2,10,1,0,1,0,NA,89000
2010,1,54,1,0,10,1,59000,87000
2010,2,56,1,0,11,1,28000,87000
2010,1,63,1,0,11,1,33330,57330
2010,2,81,1,0,5,3,24000,57330
2010,1,49,1,0,10,1,21000,21000
2010,1,19,1,0,7,3,2900,NA
2010,2,36,2,0,7,1,12000,21600
2010,1,15,2,0,3,0,9600,21600
2010,1,13,2,0,2,0,NA,21600
2010,2,9,2,0,1,0,NA,21600
2010,2,6,2,0,1,0,NA,21600
2010,2,46,1,0,10,1,31400,31400
2010,1,42,1,0,6,1,25000,25000
2010,1,27,1,0,10,1,17000,17000
2010,1,77,3,0,5,3,3760,3760
2010,2,51,1,0,6,1,40160,49960
2010,2,79,1,0,6,3,9800,49960
2010,2,23,1,1,6,1,15800,15800
2010,2,4,1,1,0,0,NA,15800
2010,2,57,2,0,6,3,7800,NA
2010,1,32,1,0,10,1,42000,42000
2010,2,44,2,0,8,1,12000,12000
2010,2,20,1,0,7,1,27000,27000
2010,2,21,1,0,7,1,15000,15000
2010,2,21,1,0,7,1,15000,15000
2010,2,20,1,0,7,1,15000,15000
2010,2,30,1,0,10,1,60000,96000
2010,1,28,1,0,8,1,36000,96000
2010,1,0,1,0,0,0,NA,96000
2010,1,64,1,0,6,1,37900,101370
2010,2,62,1,0,6,1,63470,101370
2010,2,49,1,0,6,3,0,2000
2010,1,56,1,0,7,1,2000,2000
2010,1,52,1,0,6,2,36200,36200
2010,2,29,1,0,8,1,36400,36400
2010,1,10,1,0,1,0,NA,36400
2010,2,6,1,0,0,0,NA,36400
2010,2,42,1,0,11,1,75000,75000
2010,1,61,3,0,10,1,27000,27000
2010,2,46,2,0,7,1,18600,18600
2010,1,15,2,0,3,0,0,18600
2010,2,38,1,0,10,1,52000,52000
2010,1,47,1,0,11,1,60000,60000
2010,1,43,1,0,10,1,190000,60000
2010,2,41,1,0,6,1,26000,30000
2010,1,17,1,0,5,3,4000,30000
2010,1,17,1,0,5,3,0,30000
2010,2,62,2,0,6,3,2400,39100
2010,1,62,2,0,5,3,18400,39100
2010,1,39,2,0,6,1,6000,39100
2010,1,32,2,0,6,1,12300,39100
2010,2,8,2,0,1,0,NA,39100
2010,1,63,1,0,7,3,56800,56800
2010,1,28,3,1,6,1,13200,13200
2010,2,27,3,1,6,2,0,13200
2010,1,4,3,1,0,0,NA,13200
2010,2,2,3,1,0,0,NA,13200
2010,2,94,1,0,7,3,19500,NA
2010,2,45,2,0,7,1,42000,51000
2010,1,32,2,0,6,3,9000,51000
2010,2,33,3,0,11,1,65000,65000
2010,1,59,2,0,6,3,13200,13200
2010,1,43,1,0,5,1,59000,59000
2010,2,67,1,0,10,3,16300,16300
2010,1,61,1,0,11,1,70000,16300
2010,2,53,1,0,10,1,12700,12700
2010,1,19,1,0,7,3,4300,NA
2010,2,35,2,0,0,3,7890,7890
2010,1,86,1,0,11,3,13210,NA
2010,1,32,2,0,6,1,700,700
2010,2,7,2,0,1,0,NA,700
2010,2,6,2,0,1,0,NA,700
2010,1,2,2,0,0,0,NA,700
2010,2,25,2,0,5,3,21600,700
2010,1,37,1,0,8,2,18000,18000
2010,1,39,1,0,8,1,105000,105000
2010,2,31,1,0,10,2,48000,55500
2010,1,26,1,0,8,1,7500,55500
2010,1,33,1,0,6,1,6000,6000
2010,2,22,2,0,6,1,16000,43700
2010,1,53,2,0,2,1,27700,43700
2010,2,34,1,0,10,1,36200,36200
2010,2,4,1,0,0,0,NA,36200
2010,2,81,1,0,6,3,7900,7900
2010,2,60,1,0,6,1,47000,47000
2010,1,67,1,0,6,3,48800,58800
2010,2,65,1,0,6,3,10000,58800
2010,1,26,1,0,10,1,60000,60000
2010,1,26,1,0,2,1,43000,43000
2010,2,42,3,0,6,1,48800,63700
2010,1,41,3,0,7,2,0,63700
2010,1,22,3,0,7,1,4300,63700
2010,2,19,3,0,6,1,10600,63700
2010,2,13,3,0,2,0,NA,63700
2010,1,12,3,1,2,0,NA,63700
2010,2,28,3,0,6,1,8000,8000
2010,2,8,3,0,1,0,NA,8000
2010,2,49,3,0,0,3,8000,8000
2010,1,28,3,0,6,3,0,8000
2010,1,62,1,0,6,1,42000,42000
2010,1,34,1,0,10,1,114000,114000
2010,1,60,1,0,6,1,46000,46000
2010,2,50,1,0,10,3,0,46000
2010,2,58,1,0,6,1,25000,50000
2010,1,27,3,0,5,2,25000,50000
2010,2,26,1,0,10,1,27000,27000
2010,2,26,1,0,10,1,13000,13000
2010,1,36,1,0,11,1,145000,240000
2010,2,35,1,0,11,1,95000,240000
2010,1,3,1,0,0,0,NA,240000
2010,1,0,1,0,0,0,NA,240000
2010,1,30,1,0,10,1,1e+05,1e+05
2010,2,28,1,0,11,1,1e+05,1e+05
2010,1,58,1,0,11,1,46010,111710
2010,2,57,1,0,11,2,65700,111710
2010,2,28,1,0,6,1,27000,27000
2010,1,28,1,0,8,1,25000,27000
2010,1,76,1,0,1,3,14200,14200
2010,1,58,1,0,11,1,78100,78100
2010,1,29,1,0,10,1,42004,107008
2010,2,29,1,0,10,1,65004,107008
2010,1,73,1,0,6,3,19000,NA
2010,2,40,1,0,10,1,42000,42000
2010,1,51,3,0,6,1,38000,38000
2010,1,36,3,0,0,1,11800,22000
2010,2,33,3,0,0,3,10200,22000
2010,2,14,3,0,2,0,NA,22000
2010,2,12,3,0,2,0,NA,22000
2010,1,10,3,0,1,0,NA,22000
2010,1,9,3,0,1,0,NA,22000
2010,2,6,3,0,1,0,NA,22000
2010,1,1,3,0,0,0,NA,22000
2010,2,53,1,0,11,1,77000,77000
2010,2,72,1,0,4,3,11600,11600
2010,1,51,1,0,6,2,0,11600
2010,2,42,1,0,10,1,2510,2510
2010,2,30,2,0,7,3,0,NA
2010,2,24,1,0,10,1,32000,32000
2010,1,0,3,3,0,0,NA,32000
2010,1,33,2,3,6,3,3000,32000
2010,1,35,2,0,6,1,9600,9600
2010,1,46,1,0,10,1,362020,382220
2010,2,41,1,0,10,3,20200,382220
2010,2,23,2,0,6,3,1800,1800
2010,1,8,2,0,1,0,NA,1800
2010,2,5,2,0,1,0,NA,1800
2010,1,2,2,0,0,0,NA,1800
2010,1,30,2,0,6,1,28600,1800
2010,1,45,1,0,11,1,364000,364000
2010,2,31,1,0,11,1,37000,37000
2010,2,24,3,1,7,1,17000,17000
2010,1,22,1,0,11,3,15000,15000
2010,2,72,1,0,10,3,73000,73000
2010,1,24,1,0,10,1,15300,15300
2010,1,24,1,0,10,1,20000,15300
2010,2,41,2,0,11,1,52020,52020
2010,2,31,3,0,6,3,2700,NA
2010,1,61,3,0,6,3,10400,10400
2010,2,44,1,0,11,1,70000,70000
2010,1,5,3,4,1,0,NA,70000
2010,2,21,2,0,8,2,9900,NA
2010,1,39,1,0,10,1,84000,84000
2010,1,62,1,0,6,1,42000,54000
2010,1,44,1,0,6,1,12000,54000
2010,2,52,3,0,6,3,14700,NA
2010,1,26,1,0,10,1,58000,58000
2010,2,26,1,0,10,1,38000,58000
2010,2,23,3,1,8,1,16000,16000
2010,1,26,1,0,6,1,19800,16000
2010,2,28,1,0,6,1,45000,45000
2010,1,27,1,0,7,3,139000,139000
2010,1,28,1,0,6,3,2500,2500
2010,2,38,1,0,7,1,12300,32300
2010,1,44,1,0,7,1,20000,32300
2010,1,2,1,0,0,0,NA,32300
2010,2,25,1,0,11,3,0,0
2010,2,36,1,0,11,1,24120,119120
2010,1,38,1,0,11,1,95000,119120
2010,1,5,1,0,1,0,NA,119120
2010,1,0,1,0,0,0,NA,119120
2010,1,88,1,0,2,3,7400,14800
2010,2,84,1,0,6,3,7400,14800
2010,2,48,2,0,6,2,25000,26500
2010,1,23,2,0,6,2,1500,26500
2010,1,16,2,0,5,3,0,26500
2010,1,4,2,0,0,0,NA,26500
2010,2,2,2,0,0,0,NA,NA
2010,2,42,3,0,5,3,8100,33600
2010,1,47,2,0,5,1,20500,33600
2010,2,17,3,0,4,3,5000,33600
2010,2,16,3,0,3,3,0,33600
2010,1,1,3,0,0,0,NA,33600
2010,1,29,3,0,10,1,55500,55500
2010,1,30,1,0,7,1,43500,55500
2010,1,59,1,0,6,3,8250,8250
2010,1,40,1,0,7,1,90000,270000
2010,2,37,1,0,10,1,180000,270000
2010,1,50,1,0,11,1,52000,74000
2010,2,48,1,0,11,1,22000,74000
2010,2,10,1,0,1,0,NA,74000
2010,1,52,1,0,11,1,51200,51200
2010,2,46,1,0,10,2,0,51200
2010,1,7,3,4,1,0,NA,51200
2010,2,5,3,1,0,0,NA,51200
2010,1,47,1,0,11,1,114070,149070
2010,2,41,3,2,10,2,35000,149070
2010,1,56,1,0,6,3,8100,8100
2010,1,55,1,0,7,3,0,8100
2010,1,33,1,0,6,1,30000,30000
2010,2,51,1,0,6,1,2500,8100
2010,1,66,1,0,11,3,90000,105000
2010,2,66,1,0,10,3,15000,105000
2010,2,28,1,0,10,1,61000,109000
2010,1,29,1,0,11,1,48000,109000
2010,1,36,2,0,5,3,0,NA
2010,1,42,1,0,11,1,160050,160050
2010,2,44,1,0,10,3,0,160050
2010,2,9,1,0,1,0,NA,160050
2010,1,7,1,0,1,0,NA,160050
2010,2,7,1,0,1,0,NA,160050
2010,2,24,1,0,10,1,70000,70000
2010,1,51,1,0,6,1,96000,96000
2010,2,39,1,0,6,1,18500,96000
2010,1,74,3,0,6,3,25700,25700
2010,1,65,2,0,6,3,14400,14400
2010,2,20,1,0,7,1,25000,NA
2010,2,66,1,0,6,3,26300,26300
2010,1,47,2,0,6,1,20000,20000
2010,2,59,1,0,6,3,230,230
2010,1,25,1,0,10,1,40000,40000
2010,1,31,2,0,7,1,30000,30000
2010,2,28,2,0,7,1,56000,30000
2010,1,85,1,0,7,3,13200,13200
2010,2,39,1,0,10,1,107000,141000
2010,1,48,3,0,7,1,34000,141000
2010,2,60,1,0,6,3,6300,NA
2010,1,55,1,0,10,1,98000,98000
2010,2,78,1,0,6,3,43000,43000
2010,1,45,1,0,10,1,17700,17700
2010,2,19,1,0,7,1,600,600
2010,2,20,1,0,7,2,700,700
2010,2,20,1,0,7,2,2400,2400
2010,2,20,1,0,7,1,2000,2000
2010,1,50,2,0,6,3,4500,NA
2010,2,19,1,0,6,2,12000,12000
2010,2,24,1,0,7,1,6000,6000
2010,2,31,2,0,2,1,8000,8000
2010,1,45,2,0,7,3,0,8000
2010,2,10,2,0,1,0,NA,8000
2010,1,0,2,0,0,0,NA,8000
2010,1,12,2,0,2,0,NA,8000
2010,2,90,1,0,7,3,12000,NA
2010,2,35,2,0,7,1,45000,46000
2010,1,18,2,0,6,2,1000,46000
2010,1,38,1,0,10,1,101200,101200
2010,2,48,1,0,7,3,0,101200
2010,2,6,1,0,1,0,NA,101200
2010,2,18,1,0,6,1,2000,NA
2010,1,29,2,0,6,1,19000,19000
2010,1,29,2,0,7,1,17200,17200
2010,1,26,2,0,6,1,11100,11100
2010,1,25,2,0,10,1,20000,20000
2010,1,36,1,0,11,1,92000,174000
2010,2,30,1,0,10,1,82000,174000
2010,2,2,1,0,0,0,NA,174000
2010,2,0,1,0,0,0,NA,174000
2010,1,29,1,0,10,1,57000,118000
2010,2,29,1,0,10,1,61000,118000
2010,1,87,1,0,1,3,30800,30800
2010,1,85,1,0,6,3,9900,9900
2010,2,38,1,0,10,1,240000,240000
2010,2,10,1,0,1,0,NA,240000
2010,2,37,1,0,11,1,56000,240000
2010,1,62,1,0,7,2,25600,25600
2010,1,41,1,0,11,1,33700,45700
2010,2,31,1,0,10,2,12000,45700
2010,1,4,1,0,1,0,NA,45700
2010,1,65,1,0,11,3,71900,71900
2010,1,35,1,0,6,1,10000,10000
2010,1,20,3,0,7,3,0,NA
2010,1,31,1,0,10,1,55000,55000
2010,2,78,1,0,11,3,10000,10000
2010,1,77,1,0,11,3,0,10000
2010,2,69,1,0,6,3,14900,22700
2010,1,68,1,0,6,3,7800,22700
2010,1,12,2,0,2,0,NA,NA
2010,1,35,1,0,7,1,49400,49400
2010,1,61,1,0,7,2,0,0
2010,1,53,1,1,7,2,13100,13100
2010,2,28,2,0,3,1,1500,23500
2010,1,38,2,0,6,1,22000,23500
2010,1,8,2,0,1,0,NA,23500
2010,2,6,2,0,1,0,NA,23500
2010,1,0,2,0,0,0,NA,23500
2010,2,43,1,0,6,1,37000,37080
2010,2,16,1,0,4,1,80,37080
2010,1,36,3,0,10,1,20000,20000
2010,2,51,1,0,10,1,187000,187000
2010,1,61,1,0,11,1,50000,105000
2010,2,56,1,0,7,1,55000,105000
2010,2,17,1,0,5,3,3000,NA
2010,1,35,1,0,6,1,90000,93700
2010,2,34,1,4,10,1,3700,93700
2010,2,33,1,0,10,1,36000,36000
2010,2,23,1,4,8,1,22000,22000
2010,1,52,1,0,6,1,36400,36400
2010,1,24,1,0,10,1,17900,17900
2010,1,60,1,0,10,1,45400,55300
2010,2,50,1,0,6,3,9900,55300
2010,1,23,3,0,7,1,15000,21600
2010,2,23,1,0,7,1,6600,21600
2010,2,42,2,0,7,1,40000,40000
2010,1,15,2,0,2,0,0,40000
2010,1,13,2,0,2,0,NA,40000
2010,2,11,2,0,2,0,NA,40000
2010,1,39,2,0,6,2,0,40000
2010,1,86,3,0,1,3,6100,12200
2010,2,81,3,0,3,3,6100,12200
2010,2,36,2,0,6,1,22900,22900
2010,1,3,2,0,0,0,NA,22900
2010,2,1,2,0,0,0,NA,22900
2010,2,58,1,0,11,1,38000,38000
2010,1,39,2,0,6,3,0,NA
2010,2,26,2,0,2,2,9600,NA
2010,1,39,2,0,6,2,11500,11500
2010,2,19,1,0,6,3,300,300
2010,2,78,1,0,6,3,15000,36730
2010,1,85,1,0,6,3,21730,36730
2010,1,19,3,0,6,3,6000,NA
2010,2,37,1,0,11,2,1000,1000
2010,2,34,1,0,6,1,30000,30000
2010,2,60,1,0,10,1,49300,49300
2010,2,17,3,0,5,3,5000,5000
2010,2,58,3,0,4,1,37000,45000
2010,1,30,3,0,6,1,8000,45000
2010,1,78,2,0,6,1,10700,10700
2010,1,32,3,0,6,1,28000,49060
2010,2,35,3,0,10,1,12000,49060
2010,1,5,3,0,1,0,NA,49060
2010,2,3,3,0,0,0,NA,49060
2010,2,1,3,0,0,0,NA,49060
2010,2,79,3,0,0,3,9060,49060
2010,1,57,1,0,7,3,31300,31300
2010,1,31,1,0,7,1,18000,18000
2010,2,28,1,0,11,1,65000,18000
2010,2,30,1,0,10,1,30000,30000
2010,2,27,1,0,10,1,34000,34000
2010,1,26,3,0,6,3,0,0
2010,2,1,3,4,0,0,NA,0
2010,2,25,3,4,6,1,30000,0
2010,2,26,1,0,10,1,8200,8200
2010,1,28,1,0,11,1,80000,8200
2010,1,56,1,0,11,1,637000,637000
2010,2,55,1,0,8,3,0,637000
2010,1,18,1,0,6,1,7000,NA
2010,1,40,1,0,10,1,2e+05,2e+05
2010,1,41,2,0,11,1,43700,43700
2010,2,16,2,0,4,3,0,43700
2010,1,19,2,0,6,2,0,43700
2010,1,56,1,0,11,1,135000,157500
2010,2,55,1,0,8,1,22500,157500
2010,2,43,1,0,8,1,2e+05,253000
2010,1,50,2,0,7,1,53000,253000
2010,2,28,3,0,10,1,26000,26000
2010,2,59,3,0,6,3,8100,8100
2010,2,55,1,0,11,1,137000,157000
2010,1,52,3,4,10,1,20000,157000
2010,1,11,3,4,2,0,NA,157000
2010,2,54,2,0,8,1,42000,82000
2010,2,28,2,0,6,2,3000,82000
2010,1,57,2,0,6,1,37000,82000
2010,1,56,2,0,6,2,0,82000
2010,2,23,3,0,6,3,154000,154000
2010,1,22,1,0,6,3,0,154000
2010,1,5,3,0,1,0,NA,154000
2010,1,25,1,0,10,1,19300,19300
2010,2,35,1,0,11,1,80000,80000
2010,2,54,1,0,7,1,20000,66000
2010,1,54,1,0,6,1,46000,66000
2010,1,30,1,0,11,1,85000,85000
2010,2,71,2,0,6,3,12800,NA
2010,2,38,1,4,1,1,7200,68200
2010,1,40,1,4,2,2,61000,68200
2010,2,4,1,4,1,0,NA,68200
2010,1,28,1,0,10,1,60000,60000
2010,1,36,1,4,7,1,55000,60000
2010,1,45,1,0,6,1,17000,83000
2010,2,44,1,0,10,1,66000,83000
2010,1,31,1,0,4,3,15000,NA
2010,1,51,1,0,11,1,65000,80000
2010,2,55,3,0,11,1,15000,80000
2010,2,47,1,0,7,3,20700,21900
2010,1,42,2,0,8,3,1200,21900
2010,2,27,1,0,11,1,24800,24800
2010,1,39,1,0,6,1,50000,130000
2010,2,41,1,0,7,1,80000,130000
2010,2,4,1,0,0,0,NA,130000
2010,1,51,1,0,6,3,1100,NA
2010,1,83,1,0,10,3,21000,35700
2010,2,80,1,0,6,3,14700,35700
2010,1,24,2,0,6,1,15000,15000
2010,2,24,2,0,8,1,16200,15000
2010,2,48,1,0,6,1,24000,24000
2010,1,7,1,0,1,0,NA,24000
2010,1,51,1,0,5,1,28000,28000
2010,1,41,1,1,0,3,0,24000
2010,2,44,2,0,11,1,76000,91100
2010,1,44,2,0,4,2,0,91100
2010,2,15,2,0,3,0,0,91100
2010,1,8,2,0,1,0,NA,91100
2010,2,23,2,0,6,1,15100,91100
2010,1,2,2,0,0,0,NA,91100
2010,1,75,3,0,10,3,10800,17900
2010,2,71,3,0,6,3,7100,17900
2010,1,41,3,0,10,2,0,17900
2010,1,33,1,0,10,1,58000,58000
2010,2,23,1,0,6,1,32300,32300
2010,2,29,1,0,10,1,25000,25000
2010,1,31,1,0,10,1,50000,25000
2010,1,27,1,0,10,1,90000,90000
2010,2,25,1,0,10,1,40000,90000
2010,1,55,1,0,6,2,36200,59200
2010,2,56,1,0,6,1,23000,59200
2010,1,16,1,0,4,3,0,59200
2010,1,77,1,0,10,3,35304,62584
2010,2,71,1,0,10,1,27280,62584
2010,2,27,1,0,11,1,40000,66000
2010,1,26,1,0,10,1,26000,66000
2010,1,31,1,0,10,1,80000,80000
2010,1,70,1,0,6,3,50700,192900
2010,2,65,1,0,6,3,19200,192900
2010,1,44,1,0,7,2,123000,192900
